Frame ID,Altitude [m],Baseline - x [m],Baseline - xyz [m],Baseline - y [m],Baseline - z [m],Coverage,Depth variation [m],Failure,Fraction estimated px,Fraction inliers (error <= 1%),Fraction outliers (error > 1%),Max abs. error [m],Mean G.T. relative error,Median abs. error [m],Motion angle [deg],Outliers / inliers,RMSE [m],Runtime [ms]
58,24.4862,0.154322,3.67499,0.317985,3.65795,0.138027,2.1575,0,0.0660269,0.598547,0.401453,2.54589,0.0100409,0.266104,84.4809,0.670711,0.434332,97
59,29.9083,0.287108,2.08804,0.210969,2.05742,-1,1.46481,1,-1,-1,-1,-1,-1,-1,80.1755,-1,-1,97
60,16.1432,0.637543,3.93646,0.0943387,3.88334,-1,1.04749,1,-1,-1,-1,-1,-1,-1,80.577,-1,-1,79
61,12.6327,0.153499,1.85791,0.0381251,1.85117,0.0916942,1.37052,0,0.0622984,0.525901,0.474099,1.20183,0.0113533,0.132315,85.1165,0.901498,0.204818,90
62,9.83493,0.0747917,3.64235,0.252991,3.63278,-1,0.69897,1,-1,-1,-1,-1,-1,-1,85.8464,-1,-1,92
63,14.612,0.357334,3.00301,0.288067,2.96773,-1,1.04302,1,-1,-1,-1,-1,-1,-1,81.2083,-1,-1,97
64,27.3986,0.179281,1.2701,0.0419762,1.25668,0.153854,3.48454,0,0.111047,0.107529,0.892471,9.68248,0.0388377,1.24679,81.6643,8.29985,1.56088,97
65,13.1341,0.12266,2.49634,0.103759,2.49116,0.0941057,0.766446,0,0.0599464,0.808532,0.191468,0.577486,0.00626328,0.0801399,86.31,0.236809,0.128181,98
66,25.7488,0.590259,3.90852,0.157863,3.86047,-1,1.03836,1,-1,-1,-1,-1,-1,-1,81.0063,-1,-1,78
67,25.1741,0.019918,3.51744,0.596421,3.46645,0.0908586,1.46889,0,0.0502924,0.685429,0.314571,1.23022,0.00810526,0.200273,80.2322,0.458939,0.299216,119
68,17.1826,0.427946,3.30023,0.136345,3.26952,-1,1.50029,1,-1,-1,-1,-1,-1,-1,82.1781,-1,-1,79
69,23.624,0.173966,3.1243,0.478616,3.08251,-1,1.44855,1,-1,-1,-1,-1,-1,-1,80.6191,-1,-1,94
70,31.7853,0.381479,3.0677,0.212686,3.03645,-1,2.26474,1,-1,-1,-1,-1,-1,-1,81.8147,-1,-1,77
71,30.1073,0.501481,3.91812,0.20946,3.88024,0.0995556,1.93641,0,0.0506612,0.515748,0.484252,1.74919,0.0107464,0.352787,82.027,0.938933,0.474615,98
72,32.7362,0.197065,2.8095,0.295415,2.78696,-1,3.02416,1,-1,-1,-1,-1,-1,-1,82.7386,-1,-1,97
73,15.897,0.179562,2.96119,0.164083,2.95118,-1,1.24165,1,-1,-1,-1,-1,-1,-1,85.2883,-1,-1,98
74,21.8845,0.00972964,2.88683,0.17757,2.88135,0.0985303,1.79076,0,0.0593631,0.434699,0.565301,2.5498,0.013518,0.283988,86.4682,1.30044,0.416523,98
75,35.166,0.476387,2.93138,0.00658286,2.8924,-1,2.72909,1,-1,-1,-1,-1,-1,-1,80.6463,-1,-1,101
76,20.1237,0.0821435,2.36695,0.181719,2.35853,0.0838089,2.12102,0,0.0623776,0.530556,0.469444,1.61257,0.0111378,0.198954,85.1669,0.884815,0.298653,80
77,22.9918,0.289281,4.05378,0.0866269,4.04252,-1,3.61984,1,-1,-1,-1,-1,-1,-1,85.728,-1,-1,96
