Frame ID,Altitude [m],Baseline - x [m],Baseline - xyz [m],Baseline - y [m],Baseline - z [m],Coverage,Depth variation [m],Failure,Fraction estimated px,Fraction inliers (error <= 1%),Fraction outliers (error > 1%),Max abs. error [m],Mean G.T. relative error,Median abs. error [m],Motion angle [deg],Outliers / inliers,RMSE [m],Runtime [ms]
69,23.624,0.173966,3.1243,0.478616,3.08251,-1,1.44855,1,-1,-1,-1,-1,-1,-1,80.6191,-1,-1,99
70,31.7853,0.381479,3.0677,0.212686,3.03645,0.0917267,2.26474,0,0.0573843,0.614371,0.385629,2.68451,0.00979017,0.287015,81.8147,0.627682,0.475838,112
71,30.1073,0.501481,3.91812,0.20946,3.88024,-1,1.93641,1,-1,-1,-1,-1,-1,-1,82.027,-1,-1,107
72,32.7362,0.197065,2.8095,0.295415,2.78696,-1,3.02416,1,-1,-1,-1,-1,-1,-1,82.7386,-1,-1,133
73,15.897,0.179562,2.96119,0.164083,2.95118,0.110389,1.24165,0,0.0718005,0.557027,0.442973,1.42227,0.0105453,0.183681,85.2883,0.795245,0.274839,115
74,21.8845,0.00972964,2.88683,0.17757,2.88135,0.0901501,1.79076,0,0.0555836,0.56323,0.43677,2.56429,0.0104013,0.217132,86.4682,0.775475,0.332585,142
75,35.166,0.476387,2.93138,0.00658286,2.8924,-1,2.72909,1,-1,-1,-1,-1,-1,-1,80.6463,-1,-1,110
76,20.1237,0.0821435,2.36695,0.181719,2.35853,-1,2.12102,1,-1,-1,-1,-1,-1,-1,85.1669,-1,-1,124
77,22.9918,0.289281,4.05378,0.0866269,4.04252,-1,3.61984,1,-1,-1,-1,-1,-1,-1,85.728,-1,-1,98
78,22.6877,0.232873,2.404,0.20089,2.38424,0.119338,2.18263,0,0.0979042,0.524341,0.475659,1.63876,0.0113121,0.229796,82.6499,0.907155,0.346994,120
79,15.4989,0.287414,3.55687,0.358563,3.52706,-1,1.99098,1,-1,-1,-1,-1,-1,-1,82.5768,-1,-1,102
80,26.0729,0.129158,3.36139,0.458541,3.32746,0.094293,2.94854,0,0.0568093,0.658559,0.341441,1.95611,0.00861296,0.214247,81.8525,0.518467,0.329567,82
81,29.8648,0.07355,3.74617,0.618121,3.69409,0.135603,1.26774,0,0.0686277,0.31363,0.68637,3.34559,0.0162513,0.501076,80.4351,2.18847,0.654802,102
82,17.9789,0.325386,2.5415,0.204444,2.51228,-1,1.13083,1,-1,-1,-1,-1,-1,-1,81.3033,-1,-1,101
83,30.4855,0.163102,2.71515,0.298489,2.69376,0.137206,1.12725,0,0.0944337,0.594952,0.405048,3.33039,0.0104314,0.274638,82.8033,0.680809,0.480208,82
84,14.3073,0.0743116,3.91779,0.213756,3.91125,-1,1.58763,1,-1,-1,-1,-1,-1,-1,86.6886,-1,-1,101
85,13.1147,0.04931,3.02528,0.203731,3.01801,-1,1.14939,1,-1,-1,-1,-1,-1,-1,86.0269,-1,-1,96
86,12.1492,0.195746,2.2789,0.247566,2.25694,0.106723,1.45365,0,0.0777908,0.74632,0.25368,1.19231,0.00723949,0.105502,82.0396,0.339907,0.171566,99
87,15.6952,0.318435,1.92058,0.00544128,1.89399,-1,1.52177,1,-1,-1,-1,-1,-1,-1,80.4548,-1,-1,107
88,23.022,0.473052,3.2944,0.105081,3.25856,0.102301,1.81188,0,0.0556538,0.411197,0.588803,2.52744,0.0140061,0.337884,81.5415,1.43192,0.482743,112
89,22.121,0.0902573,3.59587,0.0693288,3.59407,-1,1.87387,1,-1,-1,-1,-1,-1,-1,88.1863,-1,-1,123
90,13.1638,0.116927,2.15814,0.0600197,2.15413,0.117501,1.07673,0,0.0818093,0.700162,0.299838,1.1364,0.00786382,0.124239,86.5085,0.42824,0.200093,109
91,17.0784,0.190332,1.70431,0.0187711,1.69354,-1,1.06469,1,-1,-1,-1,-1,-1,-1,83.5568,-1,-1,99
92,14.7894,0.372422,3.62191,0.300075,3.5902,-1,1.57317,1,-1,-1,-1,-1,-1,-1,82.412,-1,-1,99
93,31.5492,0.0911008,1.47781,0.178151,1.4642,0.121282,2.59822,0,0.0604326,0.356357,0.643643,6.01596,0.0177881,0.538396,82.2183,1.80617,0.845675,102
94,34.49,0.262492,2.64477,0.32631,2.6114,0.155814,1.71392,0,0.111468,0.485296,0.514704,4.50203,0.0122216,0.408017,80.8892,1.0606,0.62122,132
95,19.858,0.434767,2.60965,0.110326,2.57081,-1,1.61654,1,-1,-1,-1,-1,-1,-1,80.1028,-1,-1,114
96,14.4765,0.0148233,3.91679,0.452369,3.89055,-1,1.27739,1,-1,-1,-1,-1,-1,-1,83.3642,-1,-1,85
97,16.6483,0.128163,2.20832,0.112026,2.20175,0.0768415,2.10127,0,0.0510547,0.420929,0.579071,1.95626,0.0135798,0.231926,85.5791,1.3757,0.335338,112
98,17.9224,0.222755,3.17404,0.418812,3.1384,0.143393,1.25589,0,0.0974117,0.714955,0.285045,1.07435,0.00757598,0.149148,81.4048,0.39869,0.215841,102
99,20.4842,0.0730917,2.82433,0.363811,2.79984,0.0943418,1.07694,0,0.0646751,0.618876,0.381124,1.77444,0.00933536,0.20206,82.4502,0.615832,0.302851,142
100,22.9893,0.388683,3.75887,0.0482245,3.73841,-1,2.41871,1,-1,-1,-1,-1,-1,-1,84.0191,-1,-1,104
101,21.1789,0.438215,3.24901,0.0177337,3.21927,-1,2.40311,1,-1,-1,-1,-1,-1,-1,82.2421,-1,-1,111
102,12.3787,0.504537,3.10755,0.102157,3.06462,-1,1.48712,1,-1,-1,-1,-1,-1,-1,80.4648,-1,-1,128
103,26.5888,0.556611,3.78783,0.253074,3.73816,-1,2.43268,1,-1,-1,-1,-1,-1,-1,80.7105,-1,-1,93
104,14.2893,0.326867,3.11448,0.13697,3.09425,-1,0.880098,1,-1,-1,-1,-1,-1,-1,83.466,-1,-1,112
105,17.1161,0.592627,3.54285,0.04948,3.49258,0.172705,1.55549,0,0.134517,0.247501,0.752499,1.27676,0.0148723,0.377154,80.3368,3.04039,0.417174,128
106,29.6534,0.209765,2.64362,0.336131,2.61376,0.104973,3.70208,0,0.0832965,0.366883,0.633117,2.81335,0.0141396,0.380997,81.3803,1.72566,0.491411,81
107,32.1829,0.0995515,2.79871,0.156698,2.79254,0.0978055,1.61084,0,0.0729961,0.581064,0.418936,3.87094,0.0106886,0.286405,86.1966,0.720981,0.491705,123
108,22.504,0.166323,2.31697,0.317455,2.28909,0.202479,1.40982,0,0.154561,0.615342,0.384658,1.87373,0.0095077,0.234979,81.1018,0.625113,0.364607,126
109,24.9973,0.0504822,2.1544,0.337724,2.12716,0.12983,2.01928,0,0.0708531,0.36905,0.63095,3.282,0.0163926,0.402356,80.8801,1.70966,0.604109,113
110,15.3491,0.269488,3.13703,0.412311,3.09812,-1,2.12205,1,-1,-1,-1,-1,-1,-1,80.9662,-1,-1,82
