Frame ID,Altitude [m],Baseline - x [m],Baseline - xyz [m],Baseline - y [m],Baseline - z [m],Coverage,Depth variation [m],Failure,Fraction estimated px,Fraction inliers (error <= 1%),Fraction outliers (error > 1%),Max abs. error [m],Mean G.T. relative error,Median abs. error [m],Motion angle [deg],Outliers / inliers,RMSE [m],Runtime [ms]
119,32.9221,0.140182,3.04448,0.101741,3.03955,-1,2.9505,1,-1,-1,-1,-1,-1,-1,86.7385,-1,-1,11
120,26.5015,0.299282,2.69092,0.0115317,2.6742,0.933309,1.81372,0,0.549332,0.423623,0.576377,30.8025,0.0187743,0.424493,83.6096,1.36059,0.954797,521
121,29.7992,0.404815,2.77577,0.0588774,2.74546,0.92818,1.1302,0,0.544661,0.366584,0.633416,21.3015,0.0212266,0.563751,81.5253,1.72789,1.18293,667
122,11.2811,0.526974,3.29894,0.13349,3.25385,0.920286,0.520508,0,0.397204,0.658478,0.341522,2.25393,0.0086642,0.119019,80.5152,0.518652,0.185725,816
123,19.8501,0.443602,3.5136,0.129076,3.48309,-1,1.7492,1,-1,-1,-1,-1,-1,-1,82.4444,-1,-1,731
124,25.3553,0.387967,3.62776,0.293137,3.59503,0.900036,1.95682,0,0.379468,0.564076,0.435924,16.7779,0.0137694,0.282659,82.297,0.772812,0.693635,803
125,17.9533,0.413016,3.89598,0.378266,3.85552,-1,0.852804,1,-1,-1,-1,-1,-1,-1,81.7349,-1,-1,764
126,23.395,0.0510825,3.94361,0.402324,3.9227,0.843164,1.15435,0,0.49217,0.401582,0.598418,9.58682,0.0160932,0.344392,84.0974,1.49015,0.599598,512
127,13.2126,0.12221,2.99281,0.0411719,2.99003,-1,2.68464,1,-1,-1,-1,-1,-1,-1,87.5304,-1,-1,22
128,23.1271,0.0681892,1.94072,0.246837,1.92375,0.933329,2.70346,0,0.627432,0.373053,0.626947,11.2794,0.0193881,0.379971,82.4176,1.68059,0.700197,718
129,31.9867,0.0644535,1.63293,0.189344,1.62064,-1,2.79618,1,-1,-1,-1,-1,-1,-1,82.9643,-1,-1,29
130,17.0566,0.147561,3.63813,0.0208015,3.63508,0.927498,1.54503,0,0.580567,0.447905,0.552095,7.42947,0.0138129,0.277171,87.6525,1.23262,0.427972,427
131,20.7194,0.128114,3.68951,0.218768,3.68079,-1,1.27687,1,-1,-1,-1,-1,-1,-1,86.0599,-1,-1,37
132,26.2003,0.592997,3.53848,0.00394688,3.48844,0.942398,2.8878,0,0.692009,0.549479,0.450521,12.6041,0.0124778,0.273862,80.3523,0.819907,0.510878,479
133,24.4682,0.139313,3.93247,0.513581,3.8963,0.936459,1.02825,0,0.629606,0.409796,0.590204,16.7881,0.0159005,0.407691,82.2229,1.44024,0.722804,599
134,31.1903,0.262967,2.4299,0.171754,2.40951,0.93104,0.998564,0,0.513345,0.466615,0.533385,44.7547,0.0175297,0.412262,82.5732,1.14309,0.959088,504
135,34.6632,0.114093,1.61301,0.11696,1.60472,-1,3.87911,1,-1,-1,-1,-1,-1,-1,84.1862,-1,-1,32
136,20.8586,0.541139,3.48745,0.245243,3.43648,-1,2.17513,1,-1,-1,-1,-1,-1,-1,80.1913,-1,-1,11
137,26.2626,0.258892,2.08848,0.107713,2.06957,0.9348,2.25897,0,0.613832,0.340104,0.659896,38.2369,0.0208678,0.482819,82.284,1.94027,0.906865,651
138,21.9387,0.422578,3.85358,0.0646811,3.82979,-1,1.84883,1,-1,-1,-1,-1,-1,-1,83.6307,-1,-1,1078
139,23.4913,0.246309,1.98699,0.0165185,1.9716,0.940583,2.69203,0,0.595829,0.515272,0.484728,11.5966,0.0146783,0.299158,82.8632,0.940722,0.659257,490
140,15.2312,0.198153,3.36486,0.503468,3.32108,-1,1.2939,1,-1,-1,-1,-1,-1,-1,80.7468,-1,-1,33
141,33.2479,0.205568,2.68133,0.271674,2.6596,0.918835,2.45005,0,0.439114,0.286796,0.713204,21.7839,0.023687,0.686819,82.7004,2.4868,1.30983,680
142,15.1842,0.0807367,3.29803,0.104038,3.2954,-1,1.34747,1,-1,-1,-1,-1,-1,-1,87.7116,-1,-1,830
143,26.2887,0.0351761,3.67613,0.0053052,3.67596,0.936862,1.46553,0,0.464875,0.4176,0.5824,14.3958,0.0169499,0.379204,89.4455,1.39463,0.73112,703
144,18.2662,0.0920609,1.24278,0.0855556,1.23641,0.933411,1.67483,0,0.641148,0.309816,0.690184,18.2561,0.0257182,0.371815,84.196,2.22772,0.770313,761
145,22.5442,0.0246925,4.01024,0.0671853,4.0096,0.869915,1.44078,0,0.380849,0.381782,0.618218,8.35665,0.0163179,0.396645,88.9773,1.6193,0.638797,679
146,18.0494,0.376742,3.68997,0.247819,3.66232,0.936293,1.50844,0,0.440732,0.390668,0.609332,7.69365,0.0159669,0.327136,82.9805,1.55972,0.525406,639
147,11.998,0.326831,2.48214,0.0328464,2.46031,0.888441,1.03712,0,0.398464,0.650391,0.349609,3.53699,0.0102799,0.101856,82.3954,0.537536,0.208903,686
148,32.9478,0.381396,3.38444,0.232514,3.35483,0.936322,0.826707,0,0.674056,0.465951,0.534049,14.1519,0.014871,0.431,82.4159,1.14615,0.809447,470
149,18.6374,0.351055,2.98719,0.135185,2.96341,-1,2.26494,1,-1,-1,-1,-1,-1,-1,82.7654,-1,-1,33
150,29.8125,0.132285,2.43992,0.160177,2.43106,0.931798,1.14312,0,0.740314,0.349822,0.650178,22.9893,0.0188986,0.505074,85.1158,1.85859,0.907617,634
151,17.0663,0.0695404,3.27809,0.354049,3.25817,-1,0.837366,1,-1,-1,-1,-1,-1,-1,83.6807,-1,-1,984
152,18.2601,0.184758,3.64048,0.288922,3.62429,0.861514,0.997637,0,0.478872,0.424189,0.575811,4.26777,0.0133629,0.252532,84.5945,1.35744,0.356199,652
153,12.4995,0.0181194,3.61766,0.540393,3.57703,-1,1.93753,1,-1,-1,-1,-1,-1,-1,81.4043,-1,-1,576
154,29.41,0.436045,3.07605,0.121029,3.04258,-1,2.35267,1,-1,-1,-1,-1,-1,-1,81.5403,-1,-1,11
155,31.1584,0.0448042,1.75699,0.261858,1.73679,0.928938,2.55593,0,0.383802,0.271062,0.728938,24.0813,0.0301219,0.764418,81.3033,2.68919,1.57855,922
156,27.2341,0.21059,2.409,0.169559,2.39378,0.92723,1.24406,0,0.519277,0.417396,0.582604,20.3371,0.019469,0.424075,83.556,1.39581,0.971098,934
157,27.395,0.698665,4.09592,0.0951765,4.03477,-1,1.16325,1,-1,-1,-1,-1,-1,-1,80.0871,-1,-1,20
158,25.4227,0.0113617,3.62134,0.306074,3.60837,-1,2.48426,1,-1,-1,-1,-1,-1,-1,85.1483,-1,-1,11
159,25.7772,0.3851,3.5436,0.318377,3.50819,0.934176,1.67623,0,0.716071,0.500038,0.499962,12.4415,0.0138854,0.296223,81.894,0.999849,0.573676,775
160,20.6769,0.276557,2.88134,0.171352,2.86292,0.932614,1.0286,0,0.581191,0.299496,0.700504,12.5156,0.0191658,0.397955,83.5168,2.33895,0.604733,595
161,12.8469,0.153901,2.06102,0.125691,2.05142,0.926542,0.749474,0,0.732721,0.368043,0.631957,8.61508,0.0174091,0.230191,84.4675,1.71708,0.403209,899
162,12.8528,0.47395,4.02472,0.118011,3.99498,-1,0.690899,1,-1,-1,-1,-1,-1,-1,83.0297,-1,-1,1059
163,24.5469,0.333463,3.68029,0.501557,3.63067,-1,1.99641,1,-1,-1,-1,-1,-1,-1,80.581,-1,-1,11
164,17.6214,0.121214,2.92353,0.150727,2.91712,-1,1.38562,1,-1,-1,-1,-1,-1,-1,86.2065,-1,-1,728
165,29.7434,0.0486752,2.79346,0.480329,2.75142,0.935009,2.33464,0,0.414886,0.413186,0.586814,19.1922,0.0164568,0.473055,80.0477,1.42021,0.892963,690
166,25.245,0.0221429,1.69944,0.187151,1.68896,0.933799,1.72739,0,0.727704,0.371809,0.628191,23.4515,0.0214884,0.450103,83.6332,1.68956,0.966829,870
167,28.7824,0.0983418,3.56963,0.0382014,3.56807,0.934172,3.19608,0,0.531267,0.615628,0.384372,16.1064,0.0117027,0.253614,88.3064,0.624359,0.571243,669
168,30.6872,0.055016,2.9751,0.281626,2.96123,0.934043,1.68335,0,0.656273,0.342403,0.657597,14.3502,0.019013,0.541123,84.4652,1.92054,0.918965,618
169,25.7615,0.236403,2.60533,0.124947,2.59157,0.917571,0.999718,0,0.573126,0.232528,0.767472,25.2433,0.0253059,0.665623,84.1092,3.30055,1.08531,978
