Frame ID,Altitude [m],Baseline - x [m],Baseline - xyz [m],Baseline - y [m],Baseline - z [m],Coverage,Depth variation [m],Failure,Fraction estimated px,Fraction inliers (error <= 1%),Fraction outliers (error > 1%),Max abs. error [m],Mean G.T. relative error,Median abs. error [m],Motion angle [deg],Outliers / inliers,RMSE [m],Runtime [ms]
89,22.121,0.0902573,3.59587,0.0693288,3.59407,0.90008,1.87387,0,0.553913,0.387205,0.612795,7.56713,0.01811,0.33331,88.1863,1.58261,0.603963,1227
90,13.1638,0.116927,2.15814,0.0600197,2.15413,0.942514,1.07673,0,0.760607,0.328291,0.671709,4.28756,0.0184209,0.270637,86.5085,2.04607,0.412485,549
91,17.0784,0.190332,1.70431,0.0187711,1.69354,0.930183,1.06469,0,0.575407,0.292052,0.707948,15.4497,0.0236386,0.383467,83.5568,2.42404,0.709252,932
92,14.7894,0.372422,3.62191,0.300075,3.5902,-1,1.57317,1,-1,-1,-1,-1,-1,-1,82.412,-1,-1,10
93,31.5492,0.0911008,1.47781,0.178151,1.4642,0.903456,2.59822,0,0.402779,0.179826,0.820174,30.7031,0.037346,1.0408,82.2183,4.56092,1.90826,694
94,34.49,0.262492,2.64477,0.32631,2.6114,0.930808,1.71392,0,0.618494,0.398767,0.601233,24.1916,0.0210284,0.528811,80.8892,1.50773,1.27695,815
95,19.858,0.434767,2.60965,0.110326,2.57081,0.886894,1.61654,0,0.515235,0.453854,0.546146,9.52213,0.0180784,0.280751,80.1028,1.20335,0.699994,856
96,14.4765,0.0148233,3.91679,0.452369,3.89055,-1,1.27739,1,-1,-1,-1,-1,-1,-1,83.3642,-1,-1,882
97,16.6483,0.128163,2.20832,0.112026,2.20175,0.858129,2.10127,0,0.496398,0.176517,0.823483,7.28749,0.0262393,0.500872,85.5791,4.66518,0.718842,782
98,17.9224,0.222755,3.17404,0.418812,3.1384,0.93295,1.25589,0,0.564519,0.264276,0.735724,7.37399,0.0208995,0.419281,81.4048,2.78392,0.636619,754
99,20.4842,0.0730917,2.82433,0.363811,2.79984,0.936166,1.07694,0,0.605497,0.301066,0.698934,10.7462,0.0218192,0.449095,82.4502,2.32153,0.788043,593
100,22.9893,0.388683,3.75887,0.0482245,3.73841,0.935093,2.41871,0,0.649074,0.494787,0.505213,11.6295,0.0142289,0.322546,84.0191,1.02107,0.610658,744
101,21.1789,0.438215,3.24901,0.0177337,3.21927,0.933948,2.40311,0,0.530129,0.569107,0.430893,7.59885,0.0125237,0.253556,82.2421,0.75714,0.511349,1140
102,12.3787,0.504537,3.10755,0.102157,3.06462,-1,1.48712,1,-1,-1,-1,-1,-1,-1,80.4648,-1,-1,12
