Frame ID,Altitude [m],Baseline - x [m],Baseline - xyz [m],Baseline - y [m],Baseline - z [m],Coverage,Depth variation [m],Failure,Fraction estimated px,Fraction inliers (error <= 1%),Fraction outliers (error > 1%),Max abs. error [m],Mean G.T. relative error,Median abs. error [m],Motion angle [deg],Outliers / inliers,RMSE [m],Runtime [ms]
35,29.0419,0.048878,3.00497,0.0678073,3.0038,-1,2.07685,1,-1,-1,-1,-1,-1,-1,88.406,-1,-1,159
36,12.7315,0.0599644,3.80483,0.140348,3.80177,-1,1.03609,1,-1,-1,-1,-1,-1,-1,87.7011,-1,-1,172
37,32.4642,0.0793583,0.798877,0.0235797,0.794576,-1,3.50152,1,-1,-1,-1,-1,-1,-1,84.0518,-1,-1,154
38,19.4569,0.0192742,1.5469,0.217971,1.53134,-1,1.2314,1,-1,-1,-1,-1,-1,-1,81.8678,-1,-1,170
39,18.3115,0.336633,3.63856,0.427657,3.59762,-1,0.952632,1,-1,-1,-1,-1,-1,-1,81.3974,-1,-1,159
40,10.3135,0.2038,2.78452,0.120187,2.77445,0.747793,0.77539,0,0.341742,0.646152,0.353848,414.862,0.0953644,0.0885997,85.1257,0.547623,12.8146,184
41,25.4245,0.531149,3.98285,0.054857,3.9469,0.727907,1.69623,0,0.317884,0.28831,0.71169,595.837,0.225202,0.510326,82.2953,2.46849,32.8343,181
42,11.7504,0.100062,1.6513,0.151465,1.6413,0.271313,0.93131,0,0.0682628,0.118779,0.881221,111.698,0.208278,0.712288,83.6886,7.41903,7.58225,168
43,11.7259,0.462436,3.11678,0.0828892,3.08117,-1,1.13868,1,-1,-1,-1,-1,-1,-1,81.3305,-1,-1,159
44,26.6462,0.173752,3.19961,0.279997,3.1826,0.231669,3.20518,0,0.125333,0.140825,0.859175,233.186,0.0865939,1.12155,84.0886,6.10102,9.1405,169
45,21.3114,0.0649107,1.52007,0.226506,1.5017,0.409476,1.92893,0,0.0525731,0.0330572,0.966943,117.122,0.310649,3.58636,81.0828,29.2506,12.2373,168
46,13.9814,0.206549,1.4723,0.0607155,1.45648,-1,1.41533,1,-1,-1,-1,-1,-1,-1,81.5918,-1,-1,162
47,25.1912,0.0792454,3.06391,0.105137,3.06108,0.305989,1.22621,0,0.101409,0.213107,0.786893,28.8768,0.0921911,0.682943,87.5372,3.69247,6.27706,166
48,26.9922,0.232654,2.25092,0.289352,2.22009,0.372735,2.063,0,0.135398,0.342172,0.657828,24.3975,0.0735392,0.519874,80.5058,1.9225,5.86396,158
49,21.068,0.0341647,3.04402,0.146106,3.04032,-1,0.998475,1,-1,-1,-1,-1,-1,-1,87.1746,-1,-1,174
50,32.9696,0.158166,2.33113,0.100102,2.3236,-1,3.98083,1,-1,-1,-1,-1,-1,-1,85.3944,-1,-1,151
51,25.1041,0.466155,3.90905,0.368689,3.8636,0.35714,1.68032,0,0.179187,0.318006,0.681994,564.11,0.171783,0.448879,81.2548,2.14459,25.2633,161
52,23.7262,0.0390424,3.25818,0.191197,3.25233,0.719873,1.5817,0,0.342572,0.425084,0.574916,376.249,0.120772,0.304314,86.5663,1.35248,14.0331,178
53,31.8728,0.263421,2.9997,0.0170872,2.98806,-1,3.20407,1,-1,-1,-1,-1,-1,-1,84.9514,-1,-1,163
54,30.0553,0.380335,3.9118,0.16828,3.88963,0.440442,1.7523,0,0.198094,0.187229,0.812771,415.742,0.101631,0.717942,83.8968,4.34107,14.0104,167
55,31.6994,0.4411,2.788,0.0891086,2.75144,-1,1.58153,1,-1,-1,-1,-1,-1,-1,80.7113,-1,-1,161
56,12.581,0.0284259,3.95064,0.655671,3.89575,-1,0.522423,1,-1,-1,-1,-1,-1,-1,80.4376,-1,-1,166
57,15.6147,0.0691301,3.75248,0.525322,3.71488,0.580645,1.11453,0,0.0807119,0.389587,0.610413,315.275,0.0680572,0.234894,81.8827,1.56682,3.62046,163
58,24.4862,0.154322,3.67499,0.317985,3.65795,0.654343,2.1575,0,0.433839,0.404032,0.595968,374.765,0.0608958,0.362535,84.4809,1.47505,11.7661,168
59,29.9083,0.287108,2.08804,0.210969,2.05742,0.354308,1.46481,0,0.0543196,0.0168642,0.983136,235.758,0.453492,10.2376,80.1755,58.2973,24.6692,171
60,16.1432,0.637543,3.93646,0.0943387,3.88334,0.371092,1.04749,0,0.118709,0.422672,0.577328,11.7978,0.0481644,0.229898,80.577,1.3659,2.2324,158
61,12.6327,0.153499,1.85791,0.0381251,1.85117,-1,1.37052,1,-1,-1,-1,-1,-1,-1,85.1165,-1,-1,167
62,9.83493,0.0747917,3.64235,0.252991,3.63278,0.594458,0.69897,0,0.0787245,0.484549,0.515451,8.05576,0.0380523,0.116607,85.8464,1.06377,1.2008,171
