Frame ID,Altitude [m],Baseline - x [m],Baseline - xyz [m],Baseline - y [m],Baseline - z [m],Coverage,Depth variation [m],Failure,Fraction estimated px,Fraction inliers (error <= 1%),Fraction outliers (error > 1%),Max abs. error [m],Mean G.T. relative error,Median abs. error [m],Motion angle [deg],Outliers / inliers,RMSE [m],Runtime [ms]
42,11.7504,0.100062,1.6513,0.151465,1.6413,-1,0.93131,1,-1,-1,-1,-1,-1,-1,83.6886,-1,-1,173
43,11.7259,0.462436,3.11678,0.0828892,3.08117,-1,1.13868,1,-1,-1,-1,-1,-1,-1,81.3305,-1,-1,159
44,26.6462,0.173752,3.19961,0.279997,3.1826,0.308579,3.20518,0,0.0569015,0.0914442,0.908556,233.535,0.167836,1.79418,84.0886,9.93563,15.2322,164
45,21.3114,0.0649107,1.52007,0.226506,1.5017,-1,1.92893,1,-1,-1,-1,-1,-1,-1,81.0828,-1,-1,162
46,13.9814,0.206549,1.4723,0.0607155,1.45648,-1,1.41533,1,-1,-1,-1,-1,-1,-1,81.5918,-1,-1,161
47,25.1912,0.0792454,3.06391,0.105137,3.06108,-1,1.22621,1,-1,-1,-1,-1,-1,-1,87.5372,-1,-1,159
48,26.9922,0.232654,2.25092,0.289352,2.22009,0.374416,2.063,0,0.172927,0.242717,0.757283,23.8031,0.0526802,0.679206,80.5058,3.12003,3.67871,162
49,21.068,0.0341647,3.04402,0.146106,3.04032,-1,0.998475,1,-1,-1,-1,-1,-1,-1,87.1746,-1,-1,184
50,32.9696,0.158166,2.33113,0.100102,2.3236,-1,3.98083,1,-1,-1,-1,-1,-1,-1,85.3944,-1,-1,158
51,25.1041,0.466155,3.90905,0.368689,3.8636,0.441286,1.68032,0,0.192382,0.323354,0.676646,175.494,0.108892,0.43924,81.2548,2.09259,13.2646,229
52,23.7262,0.0390424,3.25818,0.191197,3.25233,0.782809,1.5817,0,0.396312,0.275916,0.724084,499.928,0.0833599,0.420882,86.5663,2.62429,14.3305,210
53,31.8728,0.263421,2.9997,0.0170872,2.98806,-1,3.20407,1,-1,-1,-1,-1,-1,-1,84.9514,-1,-1,191
54,30.0553,0.380335,3.9118,0.16828,3.88963,0.250641,1.7523,0,0.0971527,0.132391,0.867609,288.672,0.159344,1.38843,83.8968,6.55339,13.5474,190
55,31.6994,0.4411,2.788,0.0891086,2.75144,-1,1.58153,1,-1,-1,-1,-1,-1,-1,80.7113,-1,-1,178
56,12.581,0.0284259,3.95064,0.655671,3.89575,-1,0.522423,1,-1,-1,-1,-1,-1,-1,80.4376,-1,-1,204
57,15.6147,0.0691301,3.75248,0.525322,3.71488,0.57372,1.11453,0,0.0890593,0.333865,0.666135,222.508,0.0581444,0.303571,81.8827,1.99522,2.6215,210
58,24.4862,0.154322,3.67499,0.317985,3.65795,0.618802,2.1575,0,0.260364,0.285126,0.714874,204.985,0.0339659,0.522806,84.4809,2.50722,4.19035,212
59,29.9083,0.287108,2.08804,0.210969,2.05742,-1,1.46481,1,-1,-1,-1,-1,-1,-1,80.1755,-1,-1,225
60,16.1432,0.637543,3.93646,0.0943387,3.88334,0.557176,1.04749,0,0.135271,0.3188,0.6812,37.709,0.0482217,0.265526,80.577,2.13676,2.32283,247
61,12.6327,0.153499,1.85791,0.0381251,1.85117,-1,1.37052,1,-1,-1,-1,-1,-1,-1,85.1165,-1,-1,171
62,9.83493,0.0747917,3.64235,0.252991,3.63278,-1,0.69897,1,-1,-1,-1,-1,-1,-1,85.8464,-1,-1,191
63,14.612,0.357334,3.00301,0.288067,2.96773,0.712999,1.04302,0,0.060273,0.190515,0.809485,146.161,0.171213,0.373318,81.2083,4.24894,7.52752,191
64,27.3986,0.179281,1.2701,0.0419762,1.25668,0.357908,3.48454,0,0.267391,0.164384,0.835616,93.265,0.0861807,0.929027,81.6643,5.0833,6.75324,182
65,13.1341,0.12266,2.49634,0.103759,2.49116,0.463016,0.766446,0,0.0732951,0.218135,0.781865,66.7027,0.107295,0.356209,86.31,3.58432,3.29885,200
