Frame ID,Altitude [m],Baseline - x [m],Baseline - xyz [m],Baseline - y [m],Baseline - z [m],Coverage,Depth variation [m],Failure,Fraction estimated px,Fraction inliers (error <= 1%),Fraction outliers (error > 1%),Max abs. error [m],Mean G.T. relative error,Median abs. error [m],Motion angle [deg],Outliers / inliers,RMSE [m],Runtime [ms]
69,23.624,0.173966,3.1243,0.478616,3.08251,0.894395,1.44855,0,0.620462,0.372192,0.627808,3.49609,0.0166356,0.381778,80.6191,1.68679,0.593875,353
70,31.7853,0.381479,3.0677,0.212686,3.03645,0.862373,2.26474,0,0.497871,0.256816,0.743184,5.5122,0.0231188,0.658325,81.8147,2.89384,0.962708,368
71,30.1073,0.501481,3.91812,0.20946,3.88024,0.884101,1.93641,0,0.623903,0.426109,0.573891,3.80516,0.0160616,0.365855,82.027,1.34681,0.616849,367
72,32.7362,0.197065,2.8095,0.295415,2.78696,0.882333,3.02416,0,0.533765,0.349807,0.650193,5.23971,0.0202551,0.576813,82.7386,1.85872,0.982838,400
73,15.897,0.179562,2.96119,0.164083,2.95118,0.874222,1.24165,0,0.672484,0.430492,0.569508,2.30423,0.0142256,0.223898,85.2883,1.32292,0.331768,423
74,21.8845,0.00972964,2.88683,0.17757,2.88135,0.881523,1.79076,0,0.623836,0.451625,0.548375,2.69803,0.015161,0.259273,86.4682,1.21423,0.441448,392
75,35.166,0.476387,2.93138,0.00658286,2.8924,0.889568,2.72909,0,0.573778,0.375723,0.624277,5.22872,0.0179417,0.524471,80.6463,1.66154,0.866761,315
76,20.1237,0.0821435,2.36695,0.181719,2.35853,0.886249,2.12102,0,0.522137,0.408317,0.591683,3.44409,0.0172265,0.293023,85.1669,1.44908,0.52221,387
77,22.9918,0.289281,4.05378,0.0866269,4.04252,0.822283,3.61984,0,0.482399,0.396432,0.603568,3.00594,0.0153413,0.319328,85.728,1.5225,0.475904,452
78,22.6877,0.232873,2.404,0.20089,2.38424,0.880919,2.18263,0,0.702314,0.413293,0.586707,2.96866,0.0158717,0.297866,82.6499,1.41959,0.460833,389
79,15.4989,0.287414,3.55687,0.358563,3.52706,0.81489,1.99098,0,0.484406,0.501152,0.498848,1.95319,0.0130713,0.167642,82.5768,0.995405,0.297989,414
80,26.0729,0.129158,3.36139,0.458541,3.32746,0.873261,2.94854,0,0.522026,0.392227,0.607773,4.10935,0.0171489,0.334586,81.8525,1.54954,0.562555,388
